"","UNITID","OPEID","OPEID6","INSTNM","CITY","STABBR","INSTURL","NPCURL","HCM2","PREDDEG","HIGHDEG","CONTROL","LOCALE","HBCU","PBI","ANNHI","TRIBAL","AANAPII","HSI","NANTI","MENONLY","WOMENONLY","RELAFFIL","SATVR25","SATVR75","SATMT25","SATMT75","SATWR25","SATWR75","SATVRMID","SATMTMID","SATWRMID","ACTCM25","ACTCM75","ACTEN25","ACTEN75","ACTMT25","ACTMT75","ACTWR25","ACTWR75","ACTCMMID","ACTENMID","ACTMTMID","ACTWRMID","SAT_AVG","SAT_AVG_ALL","PCIP01","PCIP03","PCIP04","PCIP05","PCIP09","PCIP10","PCIP11","PCIP12","PCIP13","PCIP14","PCIP15","PCIP16","PCIP19","PCIP22","PCIP23","PCIP24","PCIP25","PCIP26","PCIP27","PCIP29","PCIP30","PCIP31","PCIP38","PCIP39","PCIP40","PCIP41","PCIP42","PCIP43","PCIP44","PCIP45","PCIP46","PCIP47","PCIP48","PCIP49","PCIP50","PCIP51","PCIP52","PCIP54","DISTANCEONLY","UGDS","UGDS_WHITE","UGDS_BLACK","UGDS_HISP","UGDS_ASIAN","UGDS_AIAN","UGDS_NHPI","UGDS_2MOR","UGDS_NRA","UGDS_UNKN","PPTUG_EF","CURROPER","NPT4_PUB","NPT4_PRIV","NPT41_PUB","NPT42_PUB","NPT43_PUB","NPT44_PUB","NPT45_PUB","NPT41_PRIV","NPT42_PRIV","NPT43_PRIV","NPT44_PRIV","NPT45_PRIV","PCTPELL","RET_FT4","RET_FTL4","RET_PT4","RET_PTL4","PCTFLOAN","UG25ABV","MD_EARN_WNE_P10","GT_25K_P6","GRAD_DEBT_MDN_SUPP","GRAD_DEBT_MDN10YR_SUPP","RPY_3YR_RT_SUPP","C150_L4_POOLED_SUPP","C150_4_POOLED_SUPP","lat","lng"
"594",227757,360400,3604,"Rice University","Houston","TX","www.rice.edu","https://rice.studentaidcalculator.com/survey.aspx",0,3,4,2,"11","0","0","0","0","0","0","0","0","0","NULL","680","760","710","800","680","770","720","755","725","32","35","33","35","31","35","8","10","34","34","33","9","1482","1482","0","0","0.0436","0.0087","0","0","0.0542","0","0","0.2149","0.0116","0.0223","0","0","0.0358","0","0","0.1007","0.0542","0","0.0378","0.0774","0.0136","0","0.06","0","0.0591","0","0.0029","0.1462","0","0","0","0","0.0368","0","0.0029","0.0174","0","3879","0.3707","0.0652","0.1405","0.2408","0.001","0.0005","0.0446","0.1217","0.015","0.0119",1,"NULL","21024","NULL","NULL","NULL","NULL","NULL","7159","6089","9987","22734","38860","0.1546","0.968","NULL","NULL","NULL","0.1666","0.0054","64300","0.798","10227.5","105.749850657835","0.8651399491","NULL","0.9159",29.813142,-95.309789
"595",227845,362100,3621,"Saint Edward's University","Austin","TX","https://www.stedwards.edu","https://www.stedwards.edu/admission-financial-aid/undergraduate/new-freshmen/financial-aid",0,3,4,2,"11","0","0","0","0","0","1","0","0","0","30","530","620","510","600","500","600","575","555","550","23","27","22","29","21","26","NULL","NULL","25","26","24","NULL","1135","1135","0","0.0107","0","0.0024","0.1172","0","0.013","0","0.0355","0","0","0.0036","0","0","0.0639","0.0083","0","0.0639","0.0083","0","0.045","0.0308","0.0071","0.0059","0.0059","0","0.1089","0.0308","0.0355","0.0533","0","0","0","0","0.0817","0","0.2509","0.0178","0","4018","0.3731","0.0368","0.3975","0.0306","0.005","0.0025","0.0386","0.0903","0.0256","0.1227",1,"NULL","20034","NULL","NULL","NULL","NULL","NULL","15913","16114","19916","23593","28240","0.3477","0.8457","NULL","1","NULL","0.5518","0.1377","45800","0.691","25271.5","261.301134284966","0.6375455018","NULL","0.6491",30.326374,-97.771258
"596",227863,365400,3654,"University of St Thomas","Houston","TX","www.stthom.edu","https://tcc.noellevitz.com/(S(eihbllfbooktfwz4au3l5he0))/UniversityofStThomas/Freshman%20Students",0,3,4,2,"11","0","0","0","0","0","1","0","0","0","30","480","600","500","610","468","580","540","555","524","22","27","21","27","19","27","7","8","25","24","23","8","1103","1103","0","0.0066","0","0","0.0629","0","0","0","0.0563","0","0","0.0066","0","0","0.0331","0.0762","0","0.1457","0.0298","0","0","0","0.0232","0.0166","0.0132","0","0.0728","0","0","0.1026","0","0","0","0","0.0364","0.0861","0.2152","0.0166","0","1720","0.2767","0.0692","0.3959","0.1169","0.0023","0.0017","0.0233","0.0971","0.0169","0.2128",1,"NULL","20348","NULL","NULL","NULL","NULL","NULL","18084","18264","19769","22141","25977","0.3296","0.8341","NULL","1","NULL","0.398","0.2885","48900","0.71","22000","227.474623756771","0.5890183028","NULL","0.5494",29.813142,-95.309789
"597",228042,361000,3610,"Schreiner University","Kerrville","TX","www.schreiner.edu","www.schreiner.edu/financialaid/current_students/cost_of_attending_worksheet/netprice_calculator.aspx",0,3,4,2,"33","0","0","0","0","0","1","0","0","0","66","440","540","450","550","420","520","490","500","470","19","24","17","24","18","24","6","7","22","21","21","7","997","997","0","0","0","0","0.0297","0","0","0","0.0842","0.0099","0","0","0","0","0.0545","0.0149","0","0.099","0.0099","0","0","0.0644","0.005","0","0.0099","0","0.099","0","0","0.0248","0","0","0","0","0.0644","0.198","0.2129","0.0198","0","1124","0.5543","0.0383","0.3541","0.0107","0.0009","0","0.0294","0","0.0125","0.0703",1,"NULL","19962","NULL","NULL","NULL","NULL","NULL","17406","16632","18185","21416","24302","0.4435","0.6996","NULL","NULL","NULL","0.6921","0.1751","38800","0.637","25000","258.493890632695","0.61352657","NULL","0.4144",29.988525,-99.155469
"598",228246,361300,3613,"Southern Methodist University","Dallas","TX","www.smu.edu","https://sites.smu.edu/des/financialaid/NetPriceCalculator/",0,3,4,2,"21","0","0","0","0","0","0","0","0","0","71","600","690","620","720","600","690","645","670","645","28","32","28","33","27","31","8","9","30","31","29","9","1330","1330","0","0.0034","0","0","0.1081","0","0.019","0","0.0045","0.1048","0","0.0196","0","0","0.0224","0.0218","0","0.0387","0.0515","0","0.009","0.0476","0.0056","0","0.0196","0","0.0454","0","0.0112","0.144","0","0","0","0","0.0711","0.0028","0.2359","0.014","0","6348","0.6531","0.0462","0.1144","0.0662","0.0036","0.0014","0.0358","0.0792","0.0002","0.0302",1,"NULL","32580","NULL","NULL","NULL","NULL","NULL","21508","21887","23790","32468","43191","0.1516","0.9038","NULL","0.75","NULL","0.2849","0.036","57300","0.802","21500","222.304745944118","0.760375881","NULL","0.7796",32.781179,-96.790329
"599",228459,361500,3615,"Texas State University","San Marcos","TX","www.txstate.edu","www.finaid.txstate.edu/more-info/npc.html",0,3,4,1,"23","0","0","0","0","0","1","0","0","0","NULL","460","560","470","560","440","530","510","515","485","21","25","19","25","20","25","6","8","23","22","23","7","1038","1038","0.0097","0.0132","0.0044","0.0002","0.0733","0.0019","0.0334","0","0","0.0161","0.0155","0.0116","0.0358","0","0.0503","0.0029","0","0.034","0.0081","0","0.0867","0.0698","0.0031","0","0.0048","0","0.0649","0.0554","0.0184","0.0622","0","0","0","0","0.0785","0.0548","0.1776","0.0135","0","33480","0.4906","0.0901","0.3461","0.0223","0.003","0.0016","0.0345","0.005","0.0068","0.1825",1,"14676","NULL","10213","11007","14697","18869","19986","NULL","NULL","NULL","NULL","NULL","0.35","0.7818","NULL","0.6759","NULL","0.53","0.1813","44400","0.722","21250","219.719807037791","0.5542838185","NULL","0.5399",29.972907,-97.997166
"600",228529,363100,3631,"Tarleton State University","Stephenville","TX","www.tarleton.edu","www.collegeforalltexans.com/apps/CollegeMoney/index.php",0,3,4,1,"33","0","0","0","0","0","0","0","0","0","NULL","420","520","430","530","400","500","470","480","450","18","23","16","22","17","23","6","8","21","19","20","7","959","959","0.1075","0.0173","0","0","0.0221","0","0.0215","0","0","0.006","0.0239","0.0018","0.0155","0","0.006","0.0185","0","0.0293","0.0072","0","0.1636","0.0764","0","0","0.0131","0","0.0669","0.0513","0.0257","0.0143","0","0","0","0","0.0161","0.1039","0.1875","0.0048","0","10749","0.6835","0.0806","0.1782","0.0114","0.0065","0.001","0.0284","0.0022","0.0081","0.227",1,"15364","NULL","12445","13759","16445","17699","17910","NULL","NULL","NULL","NULL","NULL","0.398","0.6572","NULL","0.6333","NULL","0.5674","0.2183","41600","0.693","19750","204.210173599829","0.5584585238","NULL","0.4434",32.321348,-98.108828
"601",228723,363200,3632,"Texas A & M University-College Station","College Station","TX","www.tamu.edu","www.collegeforalltexans.com/apps/CollegeMoney/",0,3,4,1,"13","0","0","0","0","0","0","0","0","0","NULL","520","640","550","670","490","610","580","610","550","25","30","23","31","24","29","6","8","28","27","27","7","1212","1212","0.1007","0.0316","0.0113","0.0005","0.032","0","0.0224","0","0","0.1403","0.0267","0.004","0.0152","0","0.0179","0","0","0.0815","0.0091","0","0.0877","0.0469","0.0024","0","0.0218","0","0.0407","0.002","0","0.0637","0","0","0","0.0053","0.0019","0.0513","0.1663","0.0169","0","48707","0.6455","0.0299","0.2186","0.0585","0.0025","0.0011","0.0304","0.0118","0.0017","0.1088",1,"13426","NULL","6127","8350","14802","19715","21304","NULL","NULL","NULL","NULL","NULL","0.2173","0.8979","NULL","0.9094","NULL","0.3265","0.0313","55500","0.824","18750","193.870417974521","0.8141525585","NULL","0.7911",30.609093,-96.325984
"602",228769,365600,3656,"The University of Texas at Arlington","Arlington","TX","WWW.UTA.EDU","www.collegeforalltexans.com/apps/CollegeMoney/",0,3,4,1,"11","0","0","0","0","0","1","0","0","0","NULL","400","540","490","610","440","560","470","550","500","20","26","18","26","20","27","6","8","23","22","24","7","1038","1038","0","0.0003","0.0098","0","0.0347","0","0.0197","0","0.0025","0.0515","0.0008","0.0241","0","0","0.0144","0.055","0","0.0545","0.0057","0","0.0468","0.0264","0.0008","0","0.0087","0","0.0172","0.0267","0.0255","0.0252","0","0","0","0","0.0345","0.3846","0.1201","0.0105","0","30358","0.399","0.145","0.2487","0.1141","0.0031","0.0025","0.0319","0.0348","0.021","0.4612",1,"14059","NULL","11554","12240","14752","18413","19718","NULL","NULL","NULL","NULL","NULL","0.3748","0.7104","NULL","0.5385","NULL","0.4577","0.4721","46700","0.743","18000","186.11560125554","0.558196123","NULL","0.4419",32.735687,-97.108066
"603",228778,365800,3658,"The University of Texas at Austin","Austin","TX","www.utexas.edu","www.collegeportraits.org/TX/UTAustin/",0,3,4,1,"11","0","0","0","0","0","0","0","0","0","NULL","570","690","600","720","560","690","630","660","625","26","32","26","33","26","33","8","9","29","30","30","9","1297","1297","0","0.0008","0.0054","0.01","0.102","0.0018","0.0379","0.0001","0.0005","0.1036","0","0.0176","0.0391","0","0.0254","0.0138","0","0.0856","0.0239","0","0.042","0.0213","0.0086","0","0.025","0","0.0314","0.0001","0.0072","0.1007","0","0","0","0","0.0302","0.0521","0.1989","0.0151","0","39057","0.4427","0.0418","0.2227","0.1995","0.0016","0.0015","0.0357","0.048","0.0067","0.0691",1,"17742","NULL","11052","12614","16366","21725","24562","NULL","NULL","NULL","NULL","NULL","0.2476","0.9547","NULL","0.7992","NULL","0.3614","0.0428","54900","0.782","22250","230.059562663098","0.7654449273","NULL","0.8012",30.326374,-97.771258
"604",228787,974100,9741,"The University of Texas at Dallas","Richardson","TX","www.utdallas.edu","www.collegeforalltexans.com/apps/CollegeMoney/",0,3,4,1,"13","0","0","0","0","0","0","0","0","0","NULL","560","670","600","700","520","650","615","650","585","25","31","24","32","26","32","7","8","28","28","29","8","1265","1265","0","0","0","0.0038","0.0185","0","0.0844","0","0","0.1007","0","0.0144","0","0","0","0.0003","0","0.1487","0.0074","0","0.0381","0","0","0","0.024","0","0.0726","0","0.016","0.0739","0","0","0","0","0.0534","0.0563","0.2789","0.0086","0","15559","0.3744","0.0609","0.1796","0.2879","0.0019","0.0024","0.0424","0.033","0.0174","0.1813",1,"12940","NULL","8997","9675","13389","17808","18572","NULL","NULL","NULL","NULL","NULL","0.3548","0.8448","NULL","0.65","NULL","0.5022","0.2054","51100","0.761","18750","193.870417974521","0.6428395972","NULL","0.6836",32.962811,-96.726826
"605",228802,1116300,11163,"The University of Texas at Tyler","Tyler","TX","www.uttyler.edu/","www.collegeforalltexans.com/apps/CollegeMoney/",0,3,4,1,"13","0","0","0","0","0","0","0","0","0","NULL","480","570","490","590","450","560","525","540","505","20","25","20","27","19","25","6","8","23","24","22","7","1059","1059","0","0","0","0","0.0224","0","0.0163","0","0","0.0688","0.0267","0.0086","0","0","0.0318","0","0","0.0344","0.0077","0","0.1015","0.08","0","0","0.0077","0","0.0619","0.0396","0","0.0232","0","0","0","0","0.0206","0.2098","0.2115","0.0275","0","6059","0.5767","0.0928","0.1645","0.0348","0.0033","0.0007","0.0763","0.0198","0.0312","0.2459",1,"15162","NULL","10746","12899","15984","19499","19195","NULL","NULL","NULL","NULL","NULL","0.3618","0.6195","NULL","0.5714","NULL","0.4204","0.2721","42300","0.749","18632","192.650326810735","0.5695390782","NULL","0.4278",32.321937,-95.302223
"606",228875,363600,3636,"Texas Christian University","Fort Worth","TX","www.tcu.edu/","www.financialaid.tcu.edu/npc.asp",0,3,4,2,"11","0","0","0","0","0","0","0","0","0","61","530","630","550","650","530","640","580","600","585","25","30","25","32","25","29","NULL","NULL","28","29","27","NULL","1220","1220","0.0137","0.0062","0","0","0.1549","0","0.0095","0","0.0436","0.0194","0","0.0062","0","0","0.0204","0.0313","0","0.0422","0.0095","0","0.0038","0.0052","0.0081","0.0005","0.0166","0","0.0488","0.018","0.0133","0.091","0","0","0","0","0.0564","0.145","0.2297","0.0071","0","8851","0.7349","0.049","0.1113","0.0259","0.0076","0.0025","0.0031","0.0472","0.0185","0.0313",1,"NULL","32005","NULL","NULL","NULL","NULL","NULL","20406","22169","28172","32722","38918","0.1278","0.9047","NULL","1","NULL","0.2726","0.0503","49900","0.791","21500","222.304745944118","0.7741103662","NULL","0.7554",32.775409,-97.435599
"607",228981,364100,3641,"Texas Lutheran University","Seguin","TX","www.tlu.edu","www.tlu.edu/costs?rc=0",0,3,4,2,"31","0","0","0","0","0","1","0","0","0","22","445","550","470","565","430","520","498","518","475","19","23","17","23","18","24","NULL","NULL","21","20","21","NULL","1006","1006","0","0","0","0","0.0236","0","0.0135","0","0.1182","0","0","0.0135","0","0","0.0304","0","0","0.0878","0.0236","0","0.0068","0.1554","0.0068","0.0236","0.0338","0","0.1047","0","0","0.0574","0","0","0","0.0034","0.0777","0.0101","0.1993","0.0101","0","1320","0.5462","0.0879","0.3174","0.0068","0.0045","0","0.0008","0.0045","0.0318","0.0288",1,"NULL","18425","NULL","NULL","NULL","NULL","NULL","15480","15186","19222","18688","22183","0.3959","0.7282","NULL","NULL","NULL","0.694","0.0667","44200","0.692","27000","279.173401883311","0.6743243243","NULL","0.4534",29.578734,-97.951829
"608",229027,1011500,10115,"The University of Texas at San Antonio","San Antonio","TX","www.utsa.edu/","bluebook.utsa.edu/AttendanceCost.aspx",0,3,4,1,"11","0","0","0","0","0","1","0","0","0","NULL","460","570","470","580","430","540","515","525","485","20","25","18","24","19","25","11","12","23","21","22","12","1043","1043","0","0.0053","0.0216","0.0032","0.0457","0","0.0226","0","0.0686","0.0673","0","0.009","0","0","0.0314","0.0372","0","0.0681","0.0126","0","0.0019","0.0628","0.003","0","0.0152","0","0.0777","0.0538","0.0062","0.0491","0.0126","0","0","0","0.0258","0.0316","0.2488","0.0188","0","23921","0.2498","0.0908","0.53","0.0559","0.0017","0.0017","0.03","0.033","0.0073","0.1623",1,"11843","NULL","8601","9466","12441","16298","18141","NULL","NULL","NULL","NULL","NULL","0.4397","0.6763","NULL","0.5429","NULL","0.5059","0.1591","44000","0.699","22983","237.638603536449","0.5456676434","NULL","0.3127",29.468413,-98.528889
"609",229115,364400,3644,"Texas Tech University","Lubbock","TX","www.ttu.edu","www.depts.ttu.edu/financialaid/netCostCalcHome.php",0,3,4,1,"12","0","0","0","0","0","0","0","0","0","NULL","510","600","520","620","470","570","555","570","520","23","27","21","27","23","27","6","8","25","24","25","7","1134","1134","0.0611","0.0106","0.0297","0.0002","0.0643","0","0.0214","0","0","0.1176","0.0009","0.0085","0.079","0","0.0249","0.0284","0","0.0412","0.0091","0","0.0801","0.055","0.0024","0","0.013","0","0.0422","0","0.0071","0.0485","0","0","0","0","0.0338","0.0074","0.1957","0.0178","0","28868","0.6004","0.0612","0.2301","0.025","0.0032","0.0014","0.0268","0.0462","0.0056","0.0974",1,"16804","NULL","11466","13026","16460","20367","21046","NULL","NULL","NULL","NULL","NULL","0.2808","0.8346","NULL","0.59","NULL","0.4637","0.0966","49300","0.771","22500","232.644501569425","0.6592265193","NULL","0.5951",33.57786,-101.85517
"610",229160,364500,3645,"Texas Wesleyan University","Fort Worth","TX","www.txwes.edu","txwes.edu/admissions/what-will-it-cost/net-price-calculator/",0,3,4,2,"11","0","0","0","0","0","0","0","0","0","71","468","550","460","540","420","510","509","500","465","19","23","17","22","17","23","NULL","NULL","21","20","20","NULL","1003","1003","0","0","0","0","0.0496","0","0.0191","0","0.0763","0","0","0.0115","0","0.0534","0.0382","0","0","0.042","0.0038","0","0.1565","0.042","0.0229","0","0","0","0.0878","0.0611","0","0.042","0","0","0","0","0.0458","0.0229","0.1908","0.0344","0","1787","0.2994","0.1253","0.249","0.0129","0.005","0.0011","0.0358","0.258","0.0134","0.1304",1,"NULL","24775","NULL","NULL","NULL","NULL","NULL","17946","22449","32019","32492","32824","0.4262","0.571","NULL","0.3333","NULL","0.5175","0.2998","42000","0.671","24999","258.48355087707","0.4451996602","NULL","0.3802",32.775409,-97.435599
"611",229179,364600,3646,"Texas Woman's University","Denton","TX","www.twu.edu","www.collegeforalltexans.com/apps/CollegeMoney/",0,3,4,1,"12","0","0","0","0","0","1","0","0","0","NULL","400","520","420","530","400","510","460","475","455","17","23","15","23","17","23","6","8","20","19","20","7","941","941","0","0","0","0","0","0","0.0048","0.0024","0","0","0","0","0.0616","0.0175","0.0136","0.1431","0","0.0417","0.0136","0","0.1062","0.0592","0","0","0.0019","0","0.0378","0.0301","0.0306","0.0092","0","0","0","0","0.0485","0.2798","0.0931","0.0053","0","9395","0.3908","0.201","0.2693","0.0825","0.0035","0.0017","0.0346","0.0088","0.0078","0.2619",1,"9105","NULL","6418","7260","10756","14306","15318","NULL","NULL","NULL","NULL","NULL","0.4544","0.758","NULL","0.4667","NULL","0.5351","0.3148","44000","0.741","20000","206.795112506156","0.5407375643","NULL","0.4264",33.149467,-97.096016
"612",229780,366300,3663,"Wayland Baptist University","Plainview","TX","www.wbu.edu","https://wbu.studentaidcalculator.com",0,3,4,2,"33","0","0","0","0","0","0","0","0","0","75","375","490","390","515","360","460","433","453","410","16","23","15","22","16","23","NULL","NULL","20","19","20","NULL","911","911","0","0.0007","0","0","0.0007","0","0","0","0.047","0","0","0.0007","0","0","0.0007","0.3507","0","0.0052","0.0045","0","0","0.006","0.0239","0.0045","0.0007","0","0.006","0.0769","0.0634","0.0007","0","0","0","0","0.0082","0.0679","0.3284","0.003","0","3828","0.4214","0.1685","0.279","0.018","0.0081","0.0091","0.04","0.0131","0.0428","0.726",1,"NULL","15438","NULL","NULL","NULL","NULL","NULL","14467","15575","16301","16299","15479","0.3548","0.5355","NULL","0.5152","NULL","0.4462","0.6296","40000","0.738","19875","205.502643052992","0.4686402408","NULL","0.3236",34.169757,-101.73385
"613",230038,367000,3670,"Brigham Young University-Provo","Provo","UT","www.byu.edu","https://financialaid.byu.edu/net-price-calculator",0,3,4,2,"12","0","0","0","0","0","0","0","0","0","94","570","680","580","680","550","660","625","630","605","27","31","27","33","26","30","NULL","NULL","29","30","28","NULL","1290","1290","0.0126","0","0","0.012","0.0498","0.0034","0.0341","0","0.0828","0.0751","0","0.0464","0.0504","0","0.0313","0.0026","0","0.1204","0.0155","0","0.0038","0.0384","0.0046","0","0.0157","0","0.0387","0","0","0.0763","0","0","0","0","0.0591","0.0863","0.1222","0.0186","0","30221","0.8327","0.0048","0.0567","0.0186","0.0034","0.0062","0.036","0.0304","0.0113","0.0954",1,"NULL","12597","NULL","NULL","NULL","NULL","NULL","9372","10254","12261","15089","16600","0.3716","0.8554","NULL","0.6071","NULL","0.1805","0.1079","56800","0.686","11000","113.737311878385","0.8046741402","NULL","0.7971",40.235053,-111.695558
"614",230603,367800,3678,"Southern Utah University","Cedar City","UT","https://www.suu.edu/","https://www.suu.edu/finaid/net-price/index.html",0,3,4,1,"33","0","0","0","0","0","0","0","0","0","NULL","450","590","450","570","440","570","520","510","505","20","27","20","27","19","26","7","8","24","24","23","8","1078","1078","0.0209","0","0","0","0.037","0","0.0249","0","0.1376","0.0088","0.0201","0.0097","0.0354","0.0008","0.0177","0.2309","0","0.0378","0.0105","0","0.0105","0.0209","0.0016","0","0.0209","0","0.0434","0.033","0","0.0491","0.0056","0","0","0.0008","0.0571","0.0515","0.103","0.0105","0","5977","0.7726","0.0187","0.0569","0.0082","0.0137","0.0132","0.008","0.055","0.0535","0.0972",1,"14434","NULL","13553","12556","13853","16275","15872","NULL","NULL","NULL","NULL","NULL","0.3827","0.6429","NULL","0.3333","NULL","0.5133","0.283","38400","0.583","12575","130.022426988245","0.690106296","NULL","0.4855",37.590013,-113.187631
"615",230764,367500,3675,"University of Utah","Salt Lake City","UT","www.utah.edu","financialaid.utah.edu/paying-for-college/calculator.php",0,3,4,1,"12","0","0","0","0","0","0","0","0","0","NULL","500","640","510","660","490","620","570","585","555","21","28","21","28","20","27","7","9","25","25","24","8","1130","1130","0","0.0105","0.0093","0.0082","0.0789","0","0.0297","0","0.0189","0.0814","0","0.0257","0.0456","0","0.0234","0.0004","0","0.0334","0.0177","0","0.0265","0.0604","0.0065","0","0.0292","0","0.0656","0","0.0154","0.1369","0","0","0","0","0.0536","0.0795","0.1298","0.0135","0","22761","0.7","0.0137","0.1113","0.0553","0.005","0.0062","0.0421","0.0553","0.0111","0.2625",1,"13969","NULL","11517","12309","14584","17183","17420","NULL","NULL","NULL","NULL","NULL","0.2988","0.8853","NULL","0.6446","NULL","0.3351","0.2671","51000","0.727","15000","155.096334379617","0.7194274597","NULL","0.6307",40.756095,-111.900719
"616",230834,368300,3683,"Castleton University","Castleton","VT","www.castleton.edu","https://www.castleton.studentaidcalculator.com/survey.aspx",0,3,4,1,"32","0","0","0","0","0","0","0","0","0","NULL","420","530","430","533","410","510","475","482","460","18","23","15","23","17","23","6","8","21","19","20","7","959","959","0","0.0023","0","0.0046","0.0671","0","0","0","0.0301","0","0","0.0093","0","0","0.0093","0.0231","0","0.0301","0.0324","0","0.0255","0.0741","0","0","0.0093","0","0.0532","0.0324","0.0509","0.0347","0","0","0","0","0.037","0.2662","0.1644","0.044","0","1878","0.8339","0.0202","0.0234","0.0075","0.0053","0.0005","0.0208","0.0261","0.0623","0.0799",1,"16679","NULL","13101","15001","17509","18922","19854","NULL","NULL","NULL","NULL","NULL","0.3592","0.7385","NULL","0","NULL","0.7542","0.0938","36000","0.632","25000","258.493890632695","0.7352941176","NULL","0.4958",43.636856,-73.126638
"617",230852,368400,3684,"Champlain College","Burlington","VT","www.champlain.edu","www.champlain.edu/admissions/undergraduate-admissions/financial-aid-undergraduate/champlain-net-price-calculator",0,3,4,2,"13","0","0","0","0","0","0","0","0","0","NULL","520","630","510","630","490","600","575","570","545","23","29","23","29","21","27","NULL","NULL","26","26","24","NULL","1156","1156","0","0.012","0","0","0.0783","0","0.1401","0","0.0437","0","0","0","0","0.0105","0.0316","0.0331","0","0","0","0","0","0","0","0","0","0","0.0361","0.1325","0.009","0","0","0","0","0","0.137","0.0407","0.2952","0","0","3249","0.7008","0.0468","0.0548","0.016","0.0028","0.0015","0.0295","0.0052","0.1425","0.273",1,"NULL","33674","NULL","NULL","NULL","NULL","NULL","25791","27741","31465","33904","38707","0.2254","0.7851","NULL","NULL","NULL","0.5794","0.3379","40800","0.728","26643","275.482109125076","0.75","NULL","0.5767",44.476622,-73.209998
"618",230913,368800,3688,"Johnson State College","Johnson","VT","www.jsc.edu","www.jsc.edu/AdmissionsAndAid/FinancialAid/default.aspx",0,3,4,1,"42","0","0","0","0","0","0","0","0","0","NULL","450","560","430","540","420","530","505","485","475","14","22","11","23","15","20","6","8","18","17","18","7","975","975","0","0.0217","0","0","0.0124","0.0093","0","0","0.0495","0","0","0","0","0","0.0341","0.2601","0","0.0248","0.0031","0","0","0.0341","0","0","0","0","0.195","0","0","0.031","0","0","0","0","0.0929","0.0619","0.1455","0.0248","0","1285","0.807","0.0296","0.0288","0.0109","0.0117","0.0023","0.035","0.0078","0.0669","0.2856",1,"14852","NULL","11962","12660","16199","18382","20115","NULL","NULL","NULL","NULL","NULL","0.5028","0.6758","NULL","NULL","NULL","0.7106","0.3136","31500","0.539","23819","246.282639239206","0.6047120419","NULL","0.3491",44.642603,-72.735911
"619",230931,368900,3689,"Lyndon State College","Lyndonville","VT","WWW.LYNDONSTATE.EDU","https://lsc.studentaidcalculator.com/",0,3,4,1,"33","0","0","0","0","0","0","0","0","0","NULL","410","540","430","520","390","510","475","475","450","16","20","14","21","15","20","6","8","18","18","18","7","937","937","0","0.0072","0","0","0.0288","0.0647","0.0144","0","0.0288","0","0","0","0","0","0.0036","0.0396","0","0","0.0036","0","0.0288","0.1547","0","0","0.0755","0","0.054","0.0324","0.0612","0.036","0","0","0","0","0.2014","0.0288","0.1367","0","0","1160","0.825","0.0371","0.0414","0.0052","0.0103","0","0.025","0.006","0.05","0.0888",1,"14810","NULL","11718","12173","16124","17014","19898","NULL","NULL","NULL","NULL","NULL","0.3908","0.7048","NULL","0","NULL","0.7191","0.0783","32800","0.552","26750","276.588462976984","0.6244444444","NULL","0.3667",44.5351,-72.056557
"620",230959,369100,3691,"Middlebury College","Middlebury","VT","www.middlebury.edu","https://middlebury.studentaidcalculator.com/survey.aspx",0,3,4,2,"32","0","0","0","0","0","0","0","0","0","NULL","630","750","640","750","650","760","690","695","705","29","33","NULL","NULL","NULL","NULL","NULL","NULL","31","NULL","NULL","NULL","1383","1383","0","0.0788","0.0131","0.0876","0","0","0.0277","0","0","0","0","0.0628","0","0","0.0628","0.0058","0","0.1139","0.019","0","0.0015","0","0.0131","0","0.0496","0","0.0569","0","0","0.3226","0","0","0","0","0.0496","0","0","0.035","0","2516","0.6479","0.0318","0.0906","0.0624","0.002","0","0.0497","0.1061","0.0095","0.0056",1,"NULL","23303","NULL","NULL","NULL","NULL","NULL","3003","6230","13394","19646","39258","0.1334","0.9672","NULL","NULL","NULL","0.247","0.0067","55600","0.705","15889","164.288377130515","0.875","NULL","0.9423",43.991942,-73.171578
"621",231086,369300,3693,"Southern Vermont College","Bennington","VT","www.svc.edu","www.svc.edu/wp-content/uploads/npcalc/npcalc.htm",0,3,3,2,"41","0","0","0","0","0","0","0","0","0","NULL","400","490","400","500","380","470","445","450","425","17","20","15","20","17","20","NULL","NULL","19","18","19","NULL","894","894","0","0","0","0","0.0549","0","0","0","0","0","0","0","0","0","0.033","0.011","0","0.033","0","0","0","0","0","0","0","0","0.1538","0.1209","0","0.044","0","0","0","0","0","0.3077","0.2418","0","0","431","0.5081","0.1114","0.0905","0.007","0.0093","0.0023","0.0093","0.007","0.2552","0.0278",1,"NULL","19866","NULL","NULL","NULL","NULL","NULL","13613","18887","20506","26059","26862","0.5538","0.7","NULL","NULL","NULL","0.844","0.1053","35200","0.601","27000","279.173401883311","0.5877437326","NULL","0.3305",42.8746,-73.18505
